,,,,,,,,String Pot #1/Mid disp,,,String Pot #2/Mid disp,,,Strain Gages (ue),,,,,,
,,,,,,,,,,0.944,,,0.944,1,2,3,,4,5,6
Time,1.0000,,Loading step,Load,Loading (lb),LC,,Sting Pot,,Displacement (in),String Pot,,Displacement (in),Ext Bot,Int Top,Int Bot,Int Shear,Int Bot,Int Shear 2,Ext Top
12/22/2015 14:58:28.800,0.0000,,x,3352,-3187,0.000696,0.000003,8.770676,-0.008668,-0.009182203,8.770676,-0.008668,-0.009182203,-0.000001,-0.000033,0.000031,0.000001,0.000034,-0.000001,-0.000043
12/22/2015 14:58:29.798,0.0000,,x,3370,-3205,0.003475,0.000003,8.77048,-0.008864,-0.009389831,8.77048,-0.008864,-0.009389831,-0.000001,-0.000033,0.000032,0.000001,0.000035,-0.000001,-0.000044
12/22/2015 14:58:30.797,0.0000,,x,3389,-3224,0.003188,0.000002,8.77041,-0.008934,-0.009463983,8.77041,-0.008934,-0.009463983,-0.000002,-0.000033,0.000032,0.000001,0.000035,-0.000001,-0.000044
12/22/2015 14:58:31.795,0.0000,,x,3407,-3242,-0.00264,0.000001,8.770562,-0.008782,-0.009302966,8.770562,-0.008782,-0.009302966,-0.000003,-0.000033,0.000032,0.000001,0.000034,-0.000001,-0.000043
12/22/2015 14:58:32.793,0.0000,,x,3426,-3261,0.005136,0.000001,8.770448,-0.008896,-0.009423729,8.770448,-0.008896,-0.009423729,-0.000003,-0.000032,0.000031,0.000001,0.000034,-0.000001,-0.000043
12/22/2015 14:58:33.792,0.0000,,x,3444,-3279,0.001411,0,8.770433,-0.008911,-0.009439619,8.770433,-0.008911,-0.009439619,-0.000004,-0.000032,0.000031,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:58:34.806,0.0000,,x,3463,-3298,-0.001332,0,8.770559,-0.008785,-0.009306144,8.770559,-0.008785,-0.009306144,-0.000004,-0.000032,0.000031,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:58:35.805,0.0000,,x,3481,-3316,0.003153,0,8.770556,-0.008788,-0.009309322,8.770556,-0.008788,-0.009309322,-0.000004,-0.000032,0.000031,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:58:36.803,-0.0008,,5,3500,-3335,-0.002126,0.000001,8.77061,-0.008734,-0.009252119,8.77061,-0.008734,-0.009252119,-0.000003,-0.000032,0.000031,0.000001,0.000034,0,-0.000043
12/22/2015 14:59:43.668,0.0000,18,x,3526,-3361,0.002878,-0.000002,8.770382,-0.008962,-0.009493644,8.770382,-0.008962,-0.009493644,-0.000006,-0.000032,0.00003,0.000001,0.000033,0,-0.000042
12/22/2015 14:59:44.651,0.0000,,x,3551,-3386,-0.00213,-0.000002,8.770388,-0.008956,-0.009487288,8.770388,-0.008956,-0.009487288,-0.000006,-0.000032,0.00003,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:59:45.649,0.0000,,x,3575,-3410,-0.002946,-0.000002,8.770417,-0.008927,-0.009456568,8.770417,-0.008927,-0.009456568,-0.000006,-0.000032,0.00003,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:59:46.648,0.0000,,x,3597,-3432,0.002731,-0.000002,8.770439,-0.008905,-0.009433263,8.770439,-0.008905,-0.009433263,-0.000006,-0.000032,0.00003,0.000001,0.000033,-0.000001,-0.000042
12/22/2015 14:59:47.662,0.0000,,x,3618,-3453,0.001749,-0.000001,8.770464,-0.00888,-0.00940678,8.770464,-0.00888,-0.00940678,-0.000005,-0.000032,0.000031,0.000001,0.000033,-0.000001,-0.000043
12/22/2015 14:59:48.659,0.0000,,x,3639,-3474,0.004103,0,8.770281,-0.009063,-0.009600636,8.770281,-0.009063,-0.009600636,-0.000004,-0.000034,0.000032,0.000001,0.000035,-0.000001,-0.000044
12/22/2015 14:59:49.658,0.0000,,x,3658,-3493,0.00373,-0.000001,8.770006,-0.009338,-0.009891949,8.770006,-0.009338,-0.009891949,-0.000005,-0.000034,0.000033,0.000001,0.000036,-0.000001,-0.000045
12/22/2015 14:59:50.656,0.0000,,x,3676,-3511,-0.000771,-0.000001,8.769942,-0.009402,-0.009959746,8.769942,-0.009402,-0.009959746,-0.000005,-0.000034,0.000033,0.000001,0.000036,-0.000001,-0.000046
12/22/2015 14:59:51.655,0.0000,,x,3693,-3528,0.003216,-0.000001,8.769825,-0.009519,-0.010083686,8.769825,-0.009519,-0.010083686,-0.000005,-0.000035,0.000033,0.000001,0.000036,-0.000001,-0.000046
12/22/2015 14:59:52.670,0.0000,,x,3709,-3544,0.00085,0,8.76975,-0.009594,-0.010163136,8.76975,-0.009594,-0.010163136,-0.000004,-0.000035,0.000034,0.000001,0.000037,-0.000001,-0.000046
12/22/2015 14:59:53.668,0.0000,,x,3724,-3559,0.002735,-0.000001,8.769604,-0.00974,-0.010317797,8.769604,-0.00974,-0.010317797,-0.000005,-0.000036,0.000034,0.000001,0.000037,-0.000001,-0.000047
12/22/2015 14:59:54.650,0.0000,,x,3739,-3574,-0.000949,0,8.769433,-0.009911,-0.010498941,8.769433,-0.009911,-0.010498941,-0.000004,-0.000036,0.000035,0.000001,0.000038,-0.000001,-0.000048
12/22/2015 14:59:55.649,0.0000,,x,3752,-3587,0.002531,-0.000001,8.769206,-0.010138,-0.010739407,8.769206,-0.010138,-0.010739407,-0.000005,-0.000037,0.000036,0.000001,0.000039,-0.000001,-0.000048
12/22/2015 14:59:56.663,0.0000,,x,3765,-3600,0.002783,-0.000001,8.769073,-0.010271,-0.010880297,8.769073,-0.010271,-0.010880297,-0.000005,-0.000037,0.000036,0.000001,0.000039,-0.000001,-0.000049
12/22/2015 14:59:57.662,0.0000,,x,3778,-3613,0.003733,-0.000001,8.768858,-0.010486,-0.011108051,8.768858,-0.010486,-0.011108051,-0.000005,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 14:59:58.660,0.0000,,x,3789,-3624,0.001188,-0.000002,8.768725,-0.010619,-0.011248941,8.768725,-0.010619,-0.011248941,-0.000006,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.000051
12/22/2015 14:59:59.658,0.0000,,x,3801,-3636,0.003376,-0.000002,8.768674,-0.01067,-0.011302966,8.768674,-0.01067,-0.011302966,-0.000006,-0.000038,0.000038,0.000001,0.00004,-0.000001,-0.000051
12/22/2015 15:00:00.658,0.0000,,x,3811,-3646,0.002613,-0.000003,8.768611,-0.010733,-0.011369703,8.768611,-0.010733,-0.011369703,-0.000007,-0.000038,0.000038,0.000001,0.00004,-0.000001,-0.000051
12/22/2015 15:00:01.672,-0.0006,,6,4000,-3835,0.003829,-0.000003,8.768636,-0.010708,-0.01134322,8.768636,-0.010708,-0.01134322,-0.000007,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:00:56.882,0.0000,25,x,4021,-3856,0.000266,-0.000005,8.768437,-0.010907,-0.011554025,8.768437,-0.010907,-0.011554025,-0.000009,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:00:57.881,0.0000,,x,4042,-3877,0.002776,-0.000005,8.768497,-0.010847,-0.011490466,8.768497,-0.010847,-0.011490466,-0.000009,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:00:58.894,0.0000,,x,4063,-3898,0.00181,-0.000005,8.768387,-0.010957,-0.011606992,8.768387,-0.010957,-0.011606992,-0.000009,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:00:59.876,0.0000,,x,4085,-3920,-0.000085,-0.000005,8.768497,-0.010847,-0.011490466,8.768497,-0.010847,-0.011490466,-0.000009,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:01:00.877,0.0000,,x,4106,-3941,-0.001125,-0.000006,8.768459,-0.010885,-0.01153072,8.768459,-0.010885,-0.01153072,-0.00001,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:01:01.875,0.0000,,x,4127,-3962,0.000677,-0.000006,8.768516,-0.010828,-0.011470339,8.768516,-0.010828,-0.011470339,-0.00001,-0.000037,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:01:02.889,0.0000,,x,4148,-3983,-0.002152,-0.000006,8.768488,-0.010856,-0.0115,8.768488,-0.010856,-0.0115,-0.00001,-0.000037,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:01:03.887,0.0000,,x,4169,-4004,0.003312,-0.000005,8.768659,-0.010685,-0.011318856,8.768659,-0.010685,-0.011318856,-0.000009,-0.000038,0.000037,0.000001,0.00004,-0.000001,-0.00005
12/22/2015 15:01:04.887,0.0000,,x,4190,-4025,-0.000895,-0.000005,8.767852,-0.011492,-0.012173729,8.767852,-0.011492,-0.012173729,-0.000009,-0.000039,0.000039,0.000001,0.000042,-0.000001,-0.000053
12/22/2015 15:01:05.884,0.0000,,x,4212,-4047,0.003733,-0.000005,8.767656,-0.011688,-0.012381356,8.767656,-0.011688,-0.012381356,-0.000009,-0.00004,0.000039,0.000001,0.000042,-0.000001,-0.000053
12/22/2015 15:01:06.881,0.0000,,x,4233,-4068,-0.000745,-0.000005,8.767558,-0.011786,-0.012485169,8.767558,-0.011786,-0.012485169,-0.000009,-0.00004,0.00004,0.000001,0.000043,-0.000001,-0.000054
12/22/2015 15:01:07.881,0.0000,,x,4254,-4089,0.004655,-0.000005,8.767365,-0.011979,-0.012689619,8.767365,-0.011979,-0.012689619,-0.000009,-0.000041,0.00004,0.000001,0.000043,-0.000001,-0.000054
12/22/2015 15:01:08.894,0.0000,,x,4275,-4110,-0.001281,-0.000005,8.76716,-0.012184,-0.01290678,8.76716,-0.012184,-0.01290678,-0.000009,-0.000041,0.000041,0.000001,0.000044,-0.000001,-0.000055
12/22/2015 15:01:09.893,0.0000,,x,4296,-4131,0.003583,-0.000005,8.766802,-0.012542,-0.013286017,8.766802,-0.012542,-0.013286017,-0.000009,-0.000042,0.000041,0.000001,0.000045,-0.000001,-0.000056
12/22/2015 15:01:10.877,0.0000,,x,4317,-4152,0.002164,-0.000005,8.766581,-0.012763,-0.013520127,8.766581,-0.012763,-0.013520127,-0.000009,-0.000042,0.000042,0.000001,0.000045,-0.000001,-0.000056
12/22/2015 15:01:11.874,0.0000,,x,4338,-4173,-0.000611,-0.000006,8.766328,-0.013016,-0.013788136,8.766328,-0.013016,-0.013788136,-0.00001,-0.000043,0.000043,0.000001,0.000046,-0.000001,-0.000057
12/22/2015 15:01:12.873,0.0000,,x,4360,-4195,-0.002219,-0.000006,8.766116,-0.013228,-0.014012712,8.766116,-0.013228,-0.014012712,-0.00001,-0.000043,0.000043,0.000001,0.000047,-0.000001,-0.000058
12/22/2015 15:01:13.887,0.0000,,x,4381,-4216,0.003819,-0.000006,8.765825,-0.013519,-0.014320975,8.765825,-0.013519,-0.014320975,-0.00001,-0.000044,0.000044,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:01:14.886,0.0000,,x,4402,-4237,-0.001648,-0.000007,8.765762,-0.013582,-0.014387712,8.765762,-0.013582,-0.014387712,-0.000011,-0.000044,0.000044,0.000001,0.000048,-0.000001,-0.00006
12/22/2015 15:01:15.884,0.0000,,x,4423,-4258,0.002993,-0.000008,8.765623,-0.013721,-0.014534958,8.765623,-0.013721,-0.014534958,-0.000012,-0.000045,0.000045,0.000001,0.000048,-0.000001,-0.00006
12/22/2015 15:01:16.883,0.0000,,x,4444,-4279,-0.001224,-0.000008,8.76555,-0.013794,-0.014612288,8.76555,-0.013794,-0.014612288,-0.000012,-0.000045,0.000044,0.000001,0.000048,-0.000001,-0.00006
12/22/2015 15:01:17.881,0.0000,,x,4465,-4300,-0.000953,-0.000009,8.765556,-0.013788,-0.014605932,8.765556,-0.013788,-0.014605932,-0.000013,-0.000044,0.000044,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:01:18.895,0.0000,,x,4487,-4322,0.00335,-0.00001,8.765591,-0.013753,-0.014568856,8.765591,-0.013753,-0.014568856,-0.000014,-0.000044,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:01:19.878,0.0000,,x,4508,-4343,-0.001871,-0.00001,8.765645,-0.013699,-0.014511653,8.765645,-0.013699,-0.014511653,-0.000014,-0.000044,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:01:20.877,0.0000,,x,4529,-4364,0.001481,-0.00001,8.765594,-0.01375,-0.014565678,8.765594,-0.01375,-0.014565678,-0.000014,-0.000044,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:01:21.875,-0.0011,,7,4550,-4385,0.002189,-0.00001,8.76567,-0.013674,-0.014485169,8.76567,-0.013674,-0.014485169,-0.000014,-0.000044,0.000044,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:02:58.817,0.0000,20,x,4571,-4406,0.003159,-0.000013,8.765718,-0.013626,-0.014434322,8.765718,-0.013626,-0.014434322,-0.000017,-0.000043,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:02:59.816,0.0000,,x,4593,-4428,0.003344,-0.000013,8.765588,-0.013756,-0.014572034,8.765588,-0.013756,-0.014572034,-0.000017,-0.000043,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:03:00.814,0.0000,,x,4614,-4449,0.002776,-0.000013,8.765765,-0.013579,-0.014384534,8.765765,-0.013579,-0.014384534,-0.000017,-0.000043,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:03:01.829,0.0000,,x,4636,-4471,-0.001147,-0.000013,8.765854,-0.01349,-0.014290254,8.765854,-0.01349,-0.014290254,-0.000017,-0.000043,0.000043,0.000001,0.000047,-0.000001,-0.000059
12/22/2015 15:03:02.828,0.0000,,x,4657,-4492,-0.002442,-0.000012,8.765632,-0.013712,-0.014525424,8.765632,-0.013712,-0.014525424,-0.000016,-0.000045,0.000044,0.000001,0.000049,-0.000001,-0.000061
12/22/2015 15:03:03.826,0.0000,,x,4679,-4514,-0.001862,-0.000011,8.765171,-0.014173,-0.015013771,8.765171,-0.014173,-0.015013771,-0.000015,-0.000046,0.000045,0.000001,0.00005,-0.000001,-0.000062
12/22/2015 15:03:04.824,0.0000,,x,4700,-4535,0.001851,-0.000011,8.764956,-0.014388,-0.015241525,8.764956,-0.014388,-0.015241525,-0.000015,-0.000046,0.000046,0.000001,0.00005,-0.000001,-0.000063
12/22/2015 15:03:05.823,0.0000,,x,4721,-4556,-0.000681,-0.000011,8.764823,-0.014521,-0.015382415,8.764823,-0.014521,-0.015382415,-0.000015,-0.000047,0.000046,0.000001,0.000051,-0.000001,-0.000063
12/22/2015 15:03:06.837,0.0000,,x,4743,-4578,0.000696,-0.000012,8.764661,-0.014683,-0.015554025,8.764661,-0.014683,-0.015554025,-0.000016,-0.000047,0.000047,0.000001,0.000051,-0.000001,-0.000064
12/22/2015 15:03:07.836,0.0000,,x,4764,-4599,-0.000315,-0.000012,8.76444,-0.014904,-0.015788136,8.76444,-0.014904,-0.015788136,-0.000016,-0.000047,0.000047,0.000001,0.000052,-0.000001,-0.000065
12/22/2015 15:03:08.818,0.0000,,x,4786,-4621,0.000773,-0.000012,8.764291,-0.015053,-0.015945975,8.764291,-0.015053,-0.015945975,-0.000016,-0.000048,0.000048,0.000001,0.000052,-0.000001,-0.000065
12/22/2015 15:03:09.815,0.0000,,x,4807,-4642,-0.002161,-0.000012,8.764042,-0.015302,-0.016209746,8.764042,-0.015302,-0.016209746,-0.000016,-0.000049,0.000048,0.000001,0.000053,-0.000001,-0.000066
12/22/2015 15:03:10.815,0.0000,,x,4829,-4664,0.002668,-0.000012,8.763719,-0.015625,-0.016551907,8.763719,-0.015625,-0.016551907,-0.000016,-0.000049,0.000049,0.000001,0.000054,-0.000001,-0.000068
12/22/2015 15:03:11.829,0.0000,,x,4850,-4685,-0.001989,-0.000013,8.763624,-0.01572,-0.016652542,8.763624,-0.01572,-0.016652542,-0.000017,-0.00005,0.00005,0.000001,0.000055,-0.000001,-0.000069
12/22/2015 15:03:12.827,0.0000,,x,4871,-4706,0.003612,-0.000014,8.763216,-0.016128,-0.017084746,8.763216,-0.016128,-0.017084746,-0.000018,-0.00005,0.000051,0.000001,0.000057,-0.000001,-0.00007
12/22/2015 15:03:13.825,0.0000,,x,4893,-4728,0.004349,-0.000015,8.763099,-0.016245,-0.017208686,8.763099,-0.016245,-0.017208686,-0.000019,-0.000051,0.000052,0.000001,0.000058,-0.000001,-0.000071
12/22/2015 15:03:14.825,0.0000,,x,4914,-4749,-0.001718,-0.000016,8.762796,-0.016548,-0.017529661,8.762796,-0.016548,-0.017529661,-0.00002,-0.000052,0.000053,0.000001,0.00006,-0.000001,-0.000073
12/22/2015 15:03:15.822,0.0000,,x,4936,-4771,0.002677,-0.000017,8.762486,-0.016858,-0.017858051,8.762486,-0.016858,-0.017858051,-0.000021,-0.000052,0.000054,0.000001,0.000061,-0.000001,-0.000074
12/22/2015 15:03:16.820,0.0000,,x,4957,-4792,0.001733,-0.000017,8.762201,-0.017143,-0.018159958,8.762201,-0.017143,-0.018159958,-0.000021,-0.000053,0.000054,0.000001,0.000063,-0.000001,-0.000075
12/22/2015 15:03:17.820,0.0000,,x,4979,-4814,-0.002458,-0.000018,8.762246,-0.017098,-0.018112288,8.762246,-0.017098,-0.018112288,-0.000022,-0.000053,0.000054,0.000001,0.000063,-0.000001,-0.000075
12/22/2015 15:03:18.818,-0.0006,,8,5000,-4835,0.001248,-0.000018,8.762255,-0.017089,-0.018102754,8.762255,-0.017089,-0.018102754,-0.000022,-0.000052,0.000054,0.000001,0.000063,-0.000001,-0.000075
12/22/2015 15:04:10.035,0.0000,27,x,5018,-4853,0.003682,-0.000021,8.762037,-0.017307,-0.018333686,8.762037,-0.017307,-0.018333686,-0.000025,-0.00005,0.000054,0.000001,0.000065,-0.000002,-0.000073
12/22/2015 15:04:11.035,0.0000,,x,5036,-4871,0.000103,-0.000021,8.761948,-0.017396,-0.018427966,8.761948,-0.017396,-0.018427966,-0.000025,-0.00005,0.000054,0.000001,0.000065,-0.000002,-0.000073
12/22/2015 15:04:12.047,0.0000,,x,5054,-4889,0.000087,-0.000021,8.761907,-0.017437,-0.018471398,8.761907,-0.017437,-0.018471398,-0.000025,-0.000051,0.000055,0.000001,0.000066,-0.000002,-0.000074
12/22/2015 15:04:13.062,0.0000,,x,5071,-4906,0.003589,-0.000021,8.761929,-0.017415,-0.018448093,8.761929,-0.017415,-0.018448093,-0.000025,-0.000051,0.000055,0.000001,0.000066,-0.000002,-0.000074
12/22/2015 15:04:14.045,0.0000,,x,5089,-4924,0.004358,-0.00002,8.761746,-0.017598,-0.018641949,8.761746,-0.017598,-0.018641949,-0.000024,-0.000051,0.000055,0.000001,0.000066,-0.000002,-0.000075
12/22/2015 15:04:15.044,0.0000,,x,5107,-4942,-0.000981,-0.00002,8.76149,-0.017854,-0.018913136,8.76149,-0.017854,-0.018913136,-0.000024,-0.000052,0.000056,0.000001,0.000067,-0.000002,-0.000076
12/22/2015 15:04:16.042,0.0000,,x,5125,-4960,-0.001552,-0.00002,8.761325,-0.018019,-0.019087924,8.761325,-0.018019,-0.019087924,-0.000024,-0.000053,0.000057,0.000001,0.000068,-0.000003,-0.000077
12/22/2015 15:04:17.039,0.0000,,x,5143,-4978,0.002971,-0.00002,8.761094,-0.01825,-0.019332627,8.761094,-0.01825,-0.019332627,-0.000024,-0.000053,0.000058,0.000001,0.000069,-0.000003,-0.000078
12/22/2015 15:04:18.039,0.0000,,x,5161,-4996,0.003242,-0.00002,8.76074,-0.018604,-0.019707627,8.76074,-0.018604,-0.019707627,-0.000024,-0.000054,0.000058,0.000001,0.00007,-0.000003,-0.000079
12/22/2015 15:04:19.053,0.0000,,x,5179,-5014,0.001609,-0.00002,8.760642,-0.018702,-0.019811441,8.760642,-0.018702,-0.019811441,-0.000024,-0.000055,0.000059,0.000001,0.000071,-0.000003,-0.00008
12/22/2015 15:04:20.051,0.0000,,x,5196,-5031,0.003487,-0.000021,8.760288,-0.019056,-0.020186441,8.760288,-0.019056,-0.020186441,-0.000025,-0.000055,0.000059,0.000001,0.000071,-0.000003,-0.00008
12/22/2015 15:04:21.049,0.0000,,x,5214,-5049,-0.00093,-0.000021,8.75988,-0.019464,-0.020618644,8.75988,-0.019464,-0.020618644,-0.000025,-0.000055,0.00006,0.000001,0.000072,-0.000003,-0.000081
12/22/2015 15:04:22.049,0.0000,,x,5232,-5067,-0.000701,-0.000021,8.759437,-0.019907,-0.021087924,8.759437,-0.019907,-0.021087924,-0.000025,-0.000055,0.00006,0.000001,0.000073,-0.000003,-0.000081
12/22/2015 15:04:23.047,0.0000,,x,5250,-5085,0.000234,-0.000021,8.758973,-0.020371,-0.021579449,8.758973,-0.020371,-0.021579449,-0.000025,-0.000056,0.000061,0.000001,0.000073,-0.000003,-0.000082
12/22/2015 15:04:24.045,0.0000,,x,5268,-5103,-0.000969,-0.000021,8.758505,-0.020839,-0.022075212,8.758505,-0.020839,-0.022075212,-0.000025,-0.000056,0.000062,0.000001,0.000075,-0.000003,-0.000083
12/22/2015 15:04:25.044,0.0000,,x,5286,-5121,0.000007,-0.000021,8.758195,-0.021149,-0.022403602,8.758195,-0.021149,-0.022403602,-0.000025,-0.000057,0.000063,0.000001,0.000076,-0.000003,-0.000084
12/22/2015 15:04:26.042,0.0000,,x,5304,-5139,-0.001335,-0.000021,8.757856,-0.021488,-0.022762712,8.757856,-0.021488,-0.022762712,-0.000025,-0.000057,0.000064,0.000001,0.000077,-0.000003,-0.000085
12/22/2015 15:04:27.039,0.0000,,x,5321,-5156,0.001963,-0.000022,8.757505,-0.021839,-0.023134534,8.757505,-0.021839,-0.023134534,-0.000026,-0.000058,0.000065,0.000001,0.000079,-0.000003,-0.000086
12/22/2015 15:04:28.039,0.0000,,x,5339,-5174,-0.00161,-0.000022,8.757262,-0.022082,-0.023391949,8.757262,-0.022082,-0.023391949,-0.000026,-0.000058,0.000066,0.000001,0.000081,-0.000004,-0.000087
12/22/2015 15:04:29.037,0.0000,,x,5357,-5192,-0.001932,-0.000023,8.757082,-0.022262,-0.023582627,8.757082,-0.022262,-0.023582627,-0.000027,-0.000059,0.000068,0.000001,0.000082,-0.000004,-0.000088
12/22/2015 15:04:30.050,0.0000,,x,5375,-5210,-0.001323,-0.000023,8.756832,-0.022512,-0.023847458,8.756832,-0.022512,-0.023847458,-0.000027,-0.000059,0.000069,0.000001,0.000084,-0.000004,-0.000089
12/22/2015 15:04:31.050,0.0000,,x,5393,-5228,0.001695,-0.000024,8.756569,-0.022775,-0.024126059,8.756569,-0.022775,-0.024126059,-0.000028,-0.000059,0.00007,0.000001,0.000086,-0.000004,-0.000089
12/22/2015 15:04:32.048,0.0000,,x,5411,-5246,-0.000474,-0.000024,8.756446,-0.022898,-0.024256356,8.756446,-0.022898,-0.024256356,-0.000028,-0.000059,0.000071,0.000001,0.000088,-0.000004,-0.00009
12/22/2015 15:04:33.063,0.0000,,x,5429,-5264,-0.002375,-0.000025,8.756212,-0.023132,-0.024504237,8.756212,-0.023132,-0.024504237,-0.000029,-0.00006,0.000072,0.000001,0.000089,-0.000004,-0.000091
12/22/2015 15:04:34.044,0.0000,,x,5446,-5281,-0.00279,-0.000025,8.755867,-0.023477,-0.024869703,8.755867,-0.023477,-0.024869703,-0.000029,-0.00006,0.000073,0.000001,0.00009,-0.000004,-0.000091
12/22/2015 15:04:35.044,0.0000,,x,5464,-5299,-0.002573,-0.000025,8.755589,-0.023755,-0.025164195,8.755589,-0.023755,-0.025164195,-0.000029,-0.00006,0.000074,0.000001,0.000091,-0.000004,-0.000092
12/22/2015 15:04:36.042,0.0000,,x,5482,-5317,-0.000713,-0.000026,8.755279,-0.024065,-0.025492585,8.755279,-0.024065,-0.025492585,-0.00003,-0.00006,0.000075,0.000001,0.000092,-0.000005,-0.000092
12/22/2015 15:04:37.040,-0.0007,,9,5500,-5335,0.002837,-0.000026,8.755301,-0.024043,-0.02546928,8.755301,-0.024043,-0.02546928,-0.00003,-0.00006,0.000075,0.000001,0.000092,-0.000005,-0.000092
12/22/2015 15:05:34.030,0.0000,27,x,5518,-5353,0.003669,-0.000028,8.754745,-0.024599,-0.026058263,8.754745,-0.024599,-0.026058263,-0.000032,-0.00006,0.000076,0.000001,0.000094,-0.000004,-0.000091
12/22/2015 15:05:35.029,0.0000,,x,5536,-5371,-0.002436,-0.000028,8.754915,-0.024429,-0.025878178,8.754915,-0.024429,-0.025878178,-0.000032,-0.000059,0.000076,0.000001,0.000094,-0.000005,-0.000091
12/22/2015 15:05:36.027,0.0000,,x,5554,-5389,0.002387,-0.000028,8.754912,-0.024432,-0.025881356,8.754912,-0.024432,-0.025881356,-0.000032,-0.000059,0.000076,0.000001,0.000093,-0.000004,-0.000091
12/22/2015 15:05:37.040,0.0000,,x,5571,-5406,0.003223,-0.000028,8.754802,-0.024542,-0.025997881,8.754802,-0.024542,-0.025997881,-0.000032,-0.000059,0.000076,0.000001,0.000093,-0.000004,-0.000091
12/22/2015 15:05:38.039,0.0000,,x,5589,-5424,-0.001281,-0.000028,8.754893,-0.024451,-0.025901483,8.754893,-0.024451,-0.025901483,-0.000032,-0.000059,0.000076,0.000001,0.000094,-0.000004,-0.000091
12/22/2015 15:05:39.038,0.0000,,x,5607,-5442,-0.000423,-0.000028,8.754147,-0.025197,-0.026691737,8.754147,-0.025197,-0.026691737,-0.000032,-0.000061,0.000078,0.000001,0.000097,-0.000005,-0.000094
12/22/2015 15:05:40.035,0.0000,,x,5625,-5460,0.004693,-0.000028,8.753796,-0.025548,-0.027063559,8.753796,-0.025548,-0.027063559,-0.000032,-0.000062,0.00008,0.000001,0.000098,-0.000005,-0.000096
12/22/2015 15:05:41.035,0.0000,,x,5643,-5478,0.002658,-0.000028,8.753647,-0.025697,-0.027221398,8.753647,-0.025697,-0.027221398,-0.000032,-0.000062,0.00008,0.000001,0.000098,-0.000005,-0.000096
12/22/2015 15:05:42.034,0.0000,,x,5661,-5496,-0.001096,-0.000029,8.753556,-0.025788,-0.027317797,8.753556,-0.025788,-0.027317797,-0.000033,-0.000062,0.00008,0.000001,0.000099,-0.000005,-0.000096
